Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
MEIM.S2YA,2001.02,2765.919567,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2001.03,3056.815187,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2001.04,2847.865819,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2001.05,3216.505246,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2001.06,2827.256085,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2001.07,2957.153899,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2001.08,3242.323959,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2001.09,2887.309886,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2001.10,3173.40105,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2001.11,3045.454504,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2001.12,3359.086052,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2002.01,3036.11682,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2002.02,2956.297347,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2002.03,3103.882615,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2002.04,3033.458399,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2002.05,3395.969055,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2002.06,2981.689225,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2002.07,3325.345038,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2002.08,3235.183212,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2002.09,3098.878881,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2002.10,3505.090655,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2002.11,3145.702315,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2002.12,3701.309427,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2003.01,3138.01561,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2003.02,3135.478158,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2003.03,3291.45156,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2003.04,3526.23828,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2003.05,3365.895376,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2003.06,3225.413099,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2003.07,3647.519626,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2003.08,3405.749586,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2003.09,3372.976199,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2003.10,3692.472575,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2003.11,3378.715418,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2003.12,4061.461731,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2004.01,3262.614264,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2004.02,3422.279845,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2004.03,3908.578685,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2004.04,3571.462984,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2004.05,3563.000445,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2004.06,3831.375927,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2004.07,3609.678882,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2004.08,3761.879722,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2004.09,3959.923548,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2004.10,3624.504345,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2004.11,3790.88095,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2004.12,4396.764103,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2005.01,3513.977543,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2005.02,3638.386064,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2005.03,4332.688799,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2005.04,3847.764263,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2005.05,3978.307659,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2005.06,4185.177383,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2005.07,3860.442149,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2005.08,4361.479993,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2005.09,4039.956153,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2005.10,3927.977141,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2005.11,4336.894839,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2005.12,4651.08496,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2006.01,3782.191493,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2006.02,3939.863259,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2006.03,4642.373256,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2006.04,4070.650728,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2006.05,4497.812776,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2006.06,4210.853389,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2006.07,4120.125361,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2006.08,4795.483014,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2006.09,4163.419774,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2006.10,4330.189888,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2006.11,4752.219047,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2006.12,4808.972282,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2007.01,4291.043215,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2007.02,4217.511267,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2007.03,4546.806863,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2007.04,4370.670995,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2007.05,5016.669709,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2007.06,4360.458306,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2007.07,4573.677292,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2007.08,5140.115081,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2007.09,4544.737211,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2007.10,4995.218948,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2007.11,4803.70355,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2007.12,5209.014448,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2008.01,4874.411771,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2008.02,4663.71988,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2008.03,4825.566563,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2008.04,5214.205531,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2008.05,4963.467749,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2008.06,4758.85588,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2008.07,5435.074287,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2008.08,4984.228755,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2008.09,4950.107937,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2008.10,5372.056224,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2008.11,5001.366199,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2008.12,5760.188349,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2009.01,4758.111448,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2009.02,4749.928389,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2009.03,5085.660083,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2009.04,5374.366892,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2009.05,4909.061301,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2009.06,4877.956332,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2009.07,5401.57414,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2009.08,4954.992967,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
MEIM.S2YA,2009.09,5370.119031,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Actual,,
